experiment_id,log_ec50,response_zero,response_inflection,hill_slope,log_ic50,flag_ic50
17270,-8.152920902,16.09715202,95.16993537,-5.552431996,-8.079354999,=
17280,-8.27801585,1.702537867,88.83914666,-7.637051865,-8.216096421,=
17301,-2.210866807,-177.8938228,93.94587124,-0.208751863,-5.643974143,=
17455,1.04346548,-3156.970707,102.3748286,-0.264492982,-5.730487056,=
17459,-5.360565382,6.749954536,83.68161381,-2.507701572,-5.390405591,=
17469,-1.170637652,-417.2230729,98.73432275,-0.243122629,-5.221125528,=
17473,-2.75360642,-1283.450453,106.2686895,-0.599408179,-5.060980224,=
17475,-4.368997029,-239.9801804,94.09166983,-0.708459555,-5.537602002,=
17477,-4.623602043,-149.5871515,94.86598938,-1.629388653,-5.037630664,=
17494,-4.300532604,-123.6465731,67.94820141,-0.920675167,-5.401209493,=
17495,-4.444826883,-158.6804831,98.88488665,-0.625325407,-5.457174573,=
17498,-3.923264956,-926.6703184,97.31068505,-0.994057354,-5.302770657,=
17503,-6.192275632,14.80737659,75.8051982,-1.177648507,-6.30980392,=
17506,-6.000907939,32.10901902,102.52843,-1.403149747,-5.630784143,=
17514,-6.173857047,2.565622072,104.6523946,-3.345769532,-6.158015195,=
17516,-6.33357059,-0.489953626,91.74044109,-3.54260889,-6.326058001,=
17522,-6.500862421,-12.55156711,85.89573156,-0.466944232,-7.024108864,=
17523,-6.755780277,4.020152267,66.7212869,-2.742250846,-6.924453039,=
17541,-6.903929546,34.67819573,110.9196021,-1.198789721,-6.390405591,=
17545,-6.51940376,4.95579461,80.6316293,-1.598372881,-6.647817482,=
17569,-6.700243908,4.531769524,86.1821964,-1.052414491,-6.795880017,=
17573,-0.988123199,-1294.214064,88.40267653,-0.297019622,-6.20481541,=
17583,-5.517240439,37.9200073,96.66226129,-9.854509034,-5.341988603,=
17592,-9.063229574,-6.959486754,251.2994013,-0.271451127,-7.03574037,=
17595,-7.503249144,-1.178646441,94.23388391,-0.669194947,-7.602059991,=
17598,-1.266707533,-1215.056894,103.8472811,-0.295206713,-5.91721463,=
17609,-5.62256437,3.937464158,104.2757005,-1.715653035,-5.586700236,=
17611,-5.520775344,-32.88437508,103.548467,-0.45697628,-5.935542011,=
17648,-5.047021775,-23.1323568,101.8276251,-9.059172716,-5.20481541,=
17656,-4.421537694,-741.7362962,72.30570226,-1.772416465,-5.385102784,=
17667,-5.061627683,-41.95130099,111.0888867,-6.489949322,-5.211124884,=
17671,-5.03245369,-40.67419514,87.24384087,-9.946338952,-5.272458743,=
17672,-5.030489472,-38.59894021,76.03361704,-9.027277235,-5.311580178,=
17683,-5.033550727,-27.99472561,83.51946953,-10.49964635,-5.270025714,=
17687,-5.02832864,-40.61784641,89.91120903,-11.03892312,-5.260427656,=
17720,-6.191442758,1.021725604,90.15597744,-2.234018592,-6.235077015,=
17741,-5.51233038,-4.343354425,72.00611848,-0.571538466,-6.214670165,=
17760,-5.626702296,-14.31826322,93.4442627,-1.210075389,-5.777283529,=
17766,-6.84437084,-2.38350418,93.29656596,-1.357043675,-6.906578315,=
17771,-5.312930468,-40.02807507,97.44799499,-1.063248894,-5.59345982,=
17800,-13.13697131,-92.16132425,328.0194417,-0.039345774,-5.732828272,=
17817,-9.977469004,37.67886703,192.3149101,-0.459872341,-7.642065153,=
17833,-6.696091508,42.00004716,107.5474618,-1.53325404,-6.074687909,=
17856,-7.377932161,16.85009567,87.15265672,-0.72112374,-7.305394801,=
17864,-7.064572867,19.80543646,114.719417,-0.388421982,-6.202732459,=
17889,-5.07117735,2.979747808,99.71638121,-0.363070277,-5.004364805,=
17911,-5.017622204,-32.05978339,83.96218116,-0.702422084,-5.576754126,=
17920,-0.918417096,-897.8492923,110.0063856,-0.282193232,-5.180456064,=
17921,-0.763794393,-955.694001,120.6336435,-0.257018374,-5.266000713,=
17944,-5.195673563,-8.544422525,79.86738318,-0.497027573,-5.793174124,=
17962,-7.303576176,10.23511743,115.9866881,-0.35780789,-6.681936665,=
17966,-5.943087459,40.61606482,95.12155124,-1.259699239,-5.366531544,=
17979,-6.611240637,-0.02873866,106.0223337,-0.203559594,-6.369572125,=
17997,-6.666866189,-1.623543934,98.80444809,-2.030568534,-6.679853714,=
18002,-6.478471926,-2.236118477,95.56697651,-2.008251119,-6.528708289,=
18003,-6.24052152,-2.653895123,96.12822302,-1.670002369,-6.271646218,=
18016,-5.975176939,-7.438709691,78.61916558,-0.804554385,-6.358525889,=
18019,-6.275438409,-19.45471616,81.73744086,-0.560337981,-6.886056648,=
18038,-6.752133956,-0.975770447,92.41385501,-1.90182031,-6.787812396,=
18041,-5.94298231,-11.00396094,95.53437054,-0.845203769,-6.102922997,=
18046,-5.821041738,-40.11963274,79.70834933,-0.412307355,-7,=
18051,-7.430970882,0.118128404,97.38870469,-2.471378689,-7.460923901,=
18056,-10.59409498,2.544866435,391.822676,-0.417607669,-8.521433504,=
18068,-7.959197127,43.9778494,91.31236842,-6.779127465,-7.718966633,=
18069,-8.060694967,26.78660775,138.0014273,-0.364728528,-6.469800302,=
18083,-8.264576682,43.58553916,91.53782983,-4.079172131,-7.943095149,=
18097,-10.07784852,46.48894647,315.8449859,-0.514382259,-6.4225082,=
18107,-6.947326657,1.068140061,81.74636738,-0.280773242,-7.619788758,=
18111,-8.180221345,0.423950218,73.79046383,-5.266821608,-8.229147988,=
18123,-7.971918098,40.75325534,101.7074488,-3.584408051,-7.630784143,=
18127,-5.540513215,36.939083,100.6254459,-1.435955139,-5.096910013,=
18136,-5.811601144,7.754887103,101.9754761,-3.295487315,-5.742321425,=
18144,-5.779209436,5.191836043,97.25728232,-4.584287208,-5.735182177,=
18146,-5.884339693,13.17046871,105.4378888,-1.561887603,-5.747146969,=
18148,-5.863049116,0.245036659,99.33609612,-3.787718173,-5.818156412,=
18170,-5.613011587,3.15334703,93.68351253,-3.447968033,-5.661543506,=
18182,-5.875673155,0.236605006,81.93534259,-6.486508463,-5.8569852,=
18185,-5.361732467,37.69774304,92.78766307,-2.210508669,-5.081445469,=
18195,-7.578432063,0.68448541,91.93671578,-3.836014798,-7.625251654,=
18200,-7.492245765,0.680563194,97.46698031,-2.687531823,-7.527243551,=
18202,-6.425630361,0.125383211,97.21471995,-2.895747111,-6.435333936,=
18209,-7.810383537,-0.445316613,82.5775939,-3.919829475,-7.8569852,=
18214,-8.37850178,-0.416817835,95.5443455,-3.252061141,-8.425968732,=
18219,-8.430422904,-0.840787527,91.68203353,-3.305524146,-8.507239611,=
18249,-8.296435918,0.315949494,82.25623872,-4.804296907,-8.330683119,=
18260,-8.307346877,0.413213118,86.93059987,-5.337448096,-8.319664487,=
18261,-7.875365332,1.394210688,92.35694244,-4.18574639,-7.920818754,=
18263,-8.206752677,1.256502894,96.44407822,-1.709366914,-8.209011525,=
18267,-7.483333077,1.601530672,103.1793826,-1.273802867,-7.455931956,=
18270,-7.447967193,1.064387006,105.3695207,-2.771659439,-7.446116973,=
18285,-7.365238623,2.68585153,104.2342029,-1.250904273,-7.308918508,=
18287,-7.598782178,0.09133827,54.80146627,-2.716904677,-8.093664958,=
18288,-7.98625039,-0.388280863,102.4722159,-2.466517056,-8,=
18321,-7.676045585,0.75231434,103.6231566,-2.525160336,-7.645891561,=
18325,-7.420633044,6.536596247,81.25432604,-1.835981955,-7.525783736,=
18329,-8.099211937,1.076822191,91.27898894,-3.161760513,-8.129011186,=
18337,-6.50171607,-3.859946601,101.0479895,-0.980016939,-6.530177984,=
18340,-6.591986081,-0.914397427,98.97786926,-1.609233581,-6.610833916,=
18348,-6.71796843,-0.286430969,97.63974951,-3.237318995,-6.709965389,=
18397,-7.144525808,1.340089266,92.89691142,-2.944729723,-7.168130226,=
18413,-11.29536936,-12.39662486,264.0787236,-0.143075944,-7.548213564,=
18416,-7.865331449,0.604457384,90.12282651,-2.208741512,-7.924453039,=
18421,-7.825298015,0.432308175,86.60792424,-2.017321303,-7.903089987,=
18429,-11.94234498,-62.43953999,439.3349917,-0.109114592,-6.995678626,=
18446,-7.466008494,0.525977807,95.16888394,-1.939493827,-7.505845406,=
18461,-6.47286361,-5.672831338,105.9394661,-0.605115659,-6.4710833,=
18471,-7.215458019,5.956366257,71.4707448,-2.043195531,-7.368556231,=
18472,-7.102725405,19.51121927,109.167997,-0.963060611,-6.785156152,=
18476,-7.094680946,18.20704871,105.4460471,-1.081050656,-6.863279433,=
18483,-7.794043875,0.899215095,92.40809477,-0.834571201,-7.869666232,=
18500,-7.589771715,11.25185047,60.73459602,-1.453817059,-8.019542108,=
18502,-7.129654468,11.08570117,59.94953591,-2.297668453,-7.389339837,=
18511,-7.317703942,10.47505892,92.93588087,-1.446266571,-7.281498311,=
18522,-6.724048841,1.271215791,98.17941854,-1.112895579,-6.725842151,=
18523,-7.342621856,0.541928291,82.20545238,-1.313017055,-7.503070352,=
18524,-6.585113709,9.04357542,99.08388772,-0.894652608,-6.49757288,=
18532,-7.361826723,7.683847768,85.28453712,-1.077691096,-7.441291429,=
18538,-7.917305099,4.677094064,78.88369644,-1.761097284,-8.059483515,=
18545,-7.894429667,50,96.21481493,-6.600302698,-5,=
18551,-8.794287155,41.69069098,130.7355619,-1.180246574,-7.924453039,=
18593,-8.351882874,20.90191228,72.14702788,-2.274677456,-8.431798276,=
18600,-8.600786024,13.54620731,87.30232233,-3.094208063,-8.588380294,=
18684,-6.035810948,10.25953735,59.04877729,-1.859214712,-6.397940009,=
18708,-6.418741329,4.768804118,92.3270634,-5.849523514,-6.408935393,=
18714,-5.705484409,25.12547915,100.5527468,-1.105024724,-5.413412695,=
18721,-5.956258442,43.15963923,97.57377474,-2.652438141,-5.557520231,=
18728,-5.890705107,8.51556571,63.28612086,-2.617859197,-6.164943898,=
18732,-6.350933784,0.596253105,83.09290178,-4.018606692,-6.373659633,=
18745,-6.141741864,12.09608831,80.11796622,-2.507849364,-6.200659451,=
18818,-5.216431279,-59.51231597,99.21200962,-0.968675348,-5.595166283,=
18830,-6.070333969,1.318097974,125.3006719,-2.317865453,-5.991399828,=
18850,-5.911809659,1.933605179,82.65673259,-8.551096443,-5.886056648,=
18877,-5.870336673,-0.09133021,92.19598308,-2.388021205,-5.88941029,=
18896,-6.900496999,12.14984097,93.43719318,-10.23530035,-6.838631998,=
18902,-7.056041565,-0.270060649,73.81423046,-3.134360277,-7.21395879,=
18910,-7.28887628,1.242485649,83.0016793,-4.40610083,-7.297569464,=
18920,-6.906167622,11.02029451,99.04386533,-10.17463357,-6.841637508,=
18923,-6.497219376,-4.58670865,102.6221803,-1.230026681,-6.517126416,=
18939,-7.32214799,0.268010168,94.2879636,-4.948024058,-7.282329497,=
18970,-7.081623091,7.538286138,101.7646823,-2.583164068,-7.058488567,=
18974,-6.894092706,22.86852081,102.2226851,-2.093004154,-6.709965389,=
18982,-6.994958461,12.49498735,86.30321197,-1.932989493,-7.019088062,=
18996,-7.373303188,-0.742481834,85.63121237,-2.558822254,-7.462180905,=
19008,-7.383930414,1.025516591,92.22876447,-8.183574346,-7.413412695,=
19013,-6.900032503,7.33936237,96.74972789,-1.642917783,-6.866461092,=
19016,-7.161919054,2.641825289,81.97539681,-2.557176374,-7.234331445,=
19020,-7.093109607,5.527992582,91.10541565,-2.115126325,-7.121478204,=
19040,-5.201463384,14.48409867,85.2464362,-4.358834268,-5.223298816,=
19044,-5.376426397,41.22801648,99.78905721,-5.596650669,-5.087246696,=
19049,-5.163541023,-14.31925111,108.4567914,-4.686417476,-5.219682688,=
19067,-4.678251759,-118.0948785,104.0878567,-1.293785059,-5.083546051,=
19086,-5.443765906,30.79789136,118.5895634,-6.907900115,-5.165579296,=
19087,-2.48264245,-1189.376091,67.47550413,-0.557132801,-5.832682665,=
19166,-8.887922078,21.63145409,121.4592398,-2.158230902,-8.642065153,=
19244,-6.400482772,-1.016808529,100.2929635,-2.946716718,-6.385102784,=
19245,-6.096465835,-1.479236565,100.7130704,-1.511768044,-6.109578981,=
19257,-6.191750389,-0.897389002,112.1073643,-1.553302895,-6.133122186,=
19263,-5.793199643,2.926237773,104.0253216,-2.191354026,-5.747146969,=
19274,-6.422980683,0.750596491,105.0796489,-11.42985506,-6.360513511,=
19289,-5.665372665,1.879318545,104.993543,-4.388187318,-5.673664139,=
19299,-7.191258875,27.52507301,100.4426761,-0.968058054,-6.812479279,=
19302,-7.186206386,38.55738341,100.4806797,-1.386825079,-6.665546249,=
19315,-8.309576889,9.464337869,111.1659455,-0.729621767,-8.056505484,=
19327,-7.359901703,21.68971651,57.43412042,-1.278963523,-7.826813732,=
19330,-7.002219919,18.87180434,63.06706369,-3.584253142,-7.196542884,=
19337,-7.107799755,2.744384586,93.90217072,-1.139254041,-7.139063379,=
19352,-7.442878746,19.37110681,93.4217469,-1.01393681,-7.281498311,=
19362,-7.91837168,1.163270674,82.48095297,-1.2817073,-8.075720714,=
19393,-5.947405899,29.90627489,127.0006845,-0.920340676,-5.279014256,=
19408,-5.609351789,23.88100728,104.8346641,-0.72478928,-5.151810883,=
19498,-5.077653019,6.396924384,87.46994338,-0.792237966,-5.166215625,=
19509,-5.460521879,42.10793734,105.5494768,-6.208535369,-5.105130343,=
19513,-5.871833077,0.448938745,107.8142534,-1.493770983,-5.812479279,=
19520,0.757195652,-1707.886901,91.58821907,-0.236529226,-6.13076828,=
19530,-5.836090583,-3.165952645,122.1910208,-1.481929343,-5.730487056,=
19549,-5.358396965,-30.39406104,108.9238092,-1.348076638,-5.457174573,=
19551,-3.380225736,-538.4220833,97.89960986,-0.566099192,-5.332547047,=
19552,-5.754449104,1.030908978,101.9195139,-2.93900023,-5.730487056,=
19645,-5.922832555,25.56573289,102.0554362,-11.11493588,-5.696803943,=
19646,-5.91302066,33.61905048,100.316842,-10.42307036,-5.638272164,=
19652,-6.208420756,0.739513813,101.569418,-3.71217216,-6.193820026,=
19665,-6.212893767,-0.2168014,104.1868353,-2.877394509,-6.192464972,=
19666,-6.355229798,-0.228097271,64.29426869,-5.057406397,-6.54668166,=
19674,-6.144552361,13.74969538,92.8845722,-26.53471509,-6.172630727,=
19681,-5.578003818,-4.398922045,102.2230926,-1.680158277,-5.602059991,=
19701,-6.244640067,2.74505821,98.42568561,-3.374770724,-6.220403509,=
19784,-5.267646993,17.46960019,87.09658812,-1.782557633,-5.229147988,=
19786,-5.699014032,10.54960005,90.23329911,-1.47007762,-5.694648631,=
19792,-6.416147014,34.1542758,101.1418927,-5.17881879,-6.159266765,=
19794,-6.393372595,1.324797373,103.6240102,-3.20912153,-6.346787486,=
19814,-5.433300154,12.31978852,103.0895319,-0.98052584,-5.269217724,=
19815,-5.256289779,-24.24394962,69.83042452,-0.903691203,-5.903089987,=
19822,-5.542278287,28.58169108,103.3073622,-1.150072159,-5.170053304,=
19857,-6.328976193,-9.003045916,103.4038241,-0.823355976,-6.379863945,=
19866,-7.841507438,-1.842070185,98.07745636,-0.766087951,-7.886056648,=
19883,-7.135648339,1.472943354,98.85224525,-1.382104601,-7.13430394,=
19884,-7.608526043,3.211534103,127.1112738,-1.27947836,-7.436518915,=
19889,-7.795001744,1.37798183,84.46124414,-1.07263206,-7.946921557,=
19894,-7.921058638,-0.329549551,92.70723226,-3.09515598,-7.987162775,=
19935,-5.51959251,22.0006003,99.80095318,-0.689427143,-5.147520006,=
19945,-3.813153896,-246.18811,102.3652946,-0.533309714,-5.248720896,=
19984,-4.487735312,-90.39003691,125.56098,-0.448941005,-5.093126465,=
20010,-2.117695116,-1650.480791,98.90066776,-0.446802521,-5.585026652,=
20023,-5.083745486,35.77998045,102.0736037,-9.295913437,-5.040005162,=
20033,-6.563421915,5.959825637,75.24959908,-2.127397756,-6.709965389,=
20036,-4.032329774,-863.3460898,93.72390177,-1.14576105,-5.250263684,=
20040,-5.165292861,17.42984747,92.34648742,-5.379598534,-5.176525771,=
20045,-5.165170176,14.33036571,99.86556955,-5.101393217,-5.163675884,=
20060,-5.491336467,13.14273841,82.75074608,-10.38142333,-5.57024772,=
20061,-3.218440816,-1202.054395,105.3573925,-0.754927738,-5.017728767,=
20062,-5.438120729,30.4432388,80.06886064,-9.460241216,-5.268411235,=
20066,-6.490358488,-4.307348226,102.0407403,-0.901361633,-6.515700161,=
20074,-6.361576448,2.166235475,50.03530731,-1.527381839,-8.4710833,=
20080,-5.934743672,4.803396098,71.35120565,-10.20680316,-6.036212173,=
20087,-3.044300947,-1209.065438,92.78895112,-0.714867255,-5.129596095,=
20089,-6.246120669,8.239432521,76.15386391,-0.754928726,-6.524328812,=
20093,-5.842089662,-0.111541084,107.9213454,-0.76876536,-5.754487332,=
20100,-6.12618361,8.410407148,101.8695591,-1.724743325,-6.074172425,=
20106,-6.288580601,8.529708087,99.53108162,-0.815775399,-6.189095719,=
20108,-6.160473097,2.749879543,106.505231,-0.740576276,-6.055024092,=
20118,-5.583216698,15.26822061,77.96309642,-1.467230068,-5.663540266,=
20120,-6.585026626,-5.745298392,96.33459401,-0.822076851,-6.68613278,=
20135,-5.961877476,6.409514223,98.55706113,-2.735769581,-5.93930216,=
20151,-6.564754525,3.818749929,76.26545829,-2.940733116,-6.698970004,=
20155,-5.797123186,5.488188413,67.01272248,-1.577532069,-6.103473783,=
20156,-6.88136891,1.857420422,98.36837407,-1.250453051,-6.876148359,=
20160,-5.964739142,4.524969846,69.34466452,-10.89195706,-6.179798541,=
20168,-6.229420957,3.32301785,73.68301799,-1.594600586,-6.415668776,=
20192,-6.227718744,5.913381863,106.9821622,-1.401040419,-6.141462802,=
20196,-5.582925553,1.981200987,93.86273955,-4.077699685,-5.649751982,=
20198,-5.595780301,2.379639113,95.90539146,-5.727360317,-5.673664139,=
20200,-5.502228088,1.458078522,114.5396257,-9.942631105,-5.528708289,=
20202,-4.747698923,-205.7116682,72.49392031,-1.918850595,-5.379863945,=
20205,-5.907992505,-3.677237247,102.3195325,-1.83144873,-5.906578315,=
20207,-5.523025284,-1.466744411,98.26314109,-3.806016261,-5.571865206,=
20215,-5.881753384,-26.15931608,76.74439633,-0.658000217,-6.591760035,=
20218,-5.864251117,-0.60248048,92.33904575,-4.248607626,-5.841637508,=
20228,-5.454753929,0.458783796,96.82958916,-8.491460306,-5.403402904,=
20235,-5.688227379,-1.016132878,99.40966096,-4.990421955,-5.709965389,=
20260,-6.190789316,-6.481690556,100.3473058,-1.257459986,-6.232102384,=
20277,-6.261781666,2.689272452,100.4941757,-3.421022495,-6.22475374,=
20292,-5.010194395,-11.82778519,90.59020353,-0.955942584,-5.215382707,=
20298,-5.442756565,-12.79056752,103.1488197,-0.88317532,-5.528708289,=
20306,-6.420582697,5.855590516,97.75579967,-2.094333127,-6.393618635,=
20316,-5.825895507,1.845561338,109.4698536,-1.535551455,-5.752026734,=
20320,-6.375394831,-0.585371226,99.72813349,-3.163732222,-6.348721986,=
20329,-6.240256903,2.909583563,81.66927532,-3.542990199,-6.283996656,=
20348,-6.047383672,0.978435215,86.3667688,-1.405548092,-6.156767222,=
20350,-6.143921258,1.764976313,99.96278938,-3.05459447,-6.154281982,=
20360,-5.484607813,-13.30785511,90.43835544,-0.935580294,-5.707743929,=
20399,-6.378925706,6.708484078,105.981232,-1.286992089,-6.277366077,=
20419,-7.448059165,5.086534786,94.04091663,-1.550264645,-7.463441557,=
20428,-7.807251432,36.73230076,101.8383119,-10.68314105,-7.507239611,=
20432,-7.476393202,5.418205263,96.76053525,-2.571547903,-7.490797478,=
20451,-10.13155926,32.83789014,253.1507722,-0.25535134,-5.924453039,=
20458,-7.172162231,0.7924063,91.97819278,-2.836351636,-7.193820026,=
20488,-6.301530889,0.036170908,72.07577729,-4.852734381,-6.360513511,=
20489,-6.158445661,2.468685376,100.7467668,-3.839512652,-6.164943898,=
20495,-6.253746405,-0.371736406,110.9445823,-4.961958899,-6.189767482,=
20506,-6.09085475,27.49304016,102.5566264,-3.399071705,-5.987162775,=
20511,-6.580562972,13.1552689,108.4295904,-2.267669014,-6.496209317,=
20528,-6.243069355,7.710902006,102.3444083,-2.468993763,-6.187755303,=
20531,-6.421894229,-0.396356552,96.04488951,-1.417517077,-6.453457337,=
20548,-6.131642593,-6.815487403,98.47958445,-1.212769538,-6.194499142,=
